ValoresRms,Tempo
0.088,12/05/2020 18:16:36.981
0.086,12/05/2020 18:16:37.481
0.092,12/05/2020 18:16:37.981
0.094,12/05/2020 18:16:38.481
0.086,12/05/2020 18:16:38.981
0.095,12/05/2020 18:16:39.481
0.087,12/05/2020 18:16:39.981
0.083,12/05/2020 18:16:40.481
0.090,12/05/2020 18:16:40.981
0.083,12/05/2020 18:16:41.481
0.090,12/05/2020 18:16:41.981
0.094,12/05/2020 18:16:42.481
0.095,12/05/2020 18:16:42.981
0.090,12/05/2020 18:16:43.481
0.092,12/05/2020 18:16:43.981
0.082,12/05/2020 18:16:44.481
0.080,12/05/2020 18:16:44.981
0.088,12/05/2020 18:16:45.481
0.092,12/05/2020 18:16:45.981
0.088,12/05/2020 18:16:46.481
0.092,12/05/2020 18:16:46.981
0.089,12/05/2020 18:16:47.481
0.090,12/05/2020 18:16:47.981
0.088,12/05/2020 18:16:48.481
0.080,12/05/2020 18:16:48.981
0.095,12/05/2020 18:16:49.481
0.086,12/05/2020 18:16:49.981
0.089,12/05/2020 18:16:50.481
0.083,12/05/2020 18:16:50.981
0.085,12/05/2020 18:16:51.481
0.086,12/05/2020 18:16:51.981
0.091,12/05/2020 18:16:52.481
0.081,12/05/2020 18:16:52.981
0.081,12/05/2020 18:16:53.481
0.081,12/05/2020 18:16:53.981
0.091,12/05/2020 18:16:54.481
0.078,12/05/2020 18:16:54.981
0.080,12/05/2020 18:16:55.481
0.089,12/05/2020 18:16:55.981
0.089,12/05/2020 18:16:56.481
0.096,12/05/2020 18:16:56.981
0.088,12/05/2020 18:16:57.481
0.093,12/05/2020 18:16:57.981
0.088,12/05/2020 18:16:58.481
0.088,12/05/2020 18:16:58.981
0.092,12/05/2020 18:16:59.481
0.087,12/05/2020 18:16:59.981
0.093,12/05/2020 18:17:00.481
0.088,12/05/2020 18:17:00.981
0.093,12/05/2020 18:17:01.481
0.086,12/05/2020 18:17:01.981
0.095,12/05/2020 18:17:02.481
0.094,12/05/2020 18:17:02.981
0.089,12/05/2020 18:17:03.481
0.093,12/05/2020 18:17:03.981
0.090,12/05/2020 18:17:04.481
0.099,12/05/2020 18:17:04.981
0.074,12/05/2020 18:17:05.481
0.092,12/05/2020 18:17:05.981
0.096,12/05/2020 18:17:06.481
0.093,12/05/2020 18:17:06.981
0.089,12/05/2020 18:17:07.481
0.087,12/05/2020 18:17:07.981
0.081,12/05/2020 18:17:08.481
0.089,12/05/2020 18:17:08.981
0.107,12/05/2020 18:17:09.481
0.087,12/05/2020 18:17:09.981
0.084,12/05/2020 18:17:10.481
0.084,12/05/2020 18:17:10.981
0.094,12/05/2020 18:17:11.481
0.088,12/05/2020 18:17:11.981
0.081,12/05/2020 18:17:12.481
0.091,12/05/2020 18:17:12.981
0.087,12/05/2020 18:17:13.481
0.089,12/05/2020 18:17:13.981
0.087,12/05/2020 18:17:14.481
0.088,12/05/2020 18:17:14.981
0.084,12/05/2020 18:17:15.481
0.089,12/05/2020 18:17:15.981
0.086,12/05/2020 18:17:16.481
0.084,12/05/2020 18:17:16.981
0.067,12/05/2020 18:17:17.481
0.087,12/05/2020 18:17:17.981
0.087,12/05/2020 18:17:18.481
0.076,12/05/2020 18:17:18.981
0.091,12/05/2020 18:17:19.481
0.088,12/05/2020 18:17:19.981
0.089,12/05/2020 18:17:20.481
0.094,12/05/2020 18:17:20.981
0.095,12/05/2020 18:17:21.481
0.095,12/05/2020 18:17:21.981
0.094,12/05/2020 18:17:22.481
0.083,12/05/2020 18:17:22.981
0.089,12/05/2020 18:17:23.481
0.088,12/05/2020 18:17:23.981
0.091,12/05/2020 18:17:24.481
0.090,12/05/2020 18:17:24.981
0.078,12/05/2020 18:17:25.481
0.091,12/05/2020 18:17:25.981
0.094,12/05/2020 18:17:26.481
0.095,12/05/2020 18:17:26.981
0.085,12/05/2020 18:17:27.481
0.089,12/05/2020 18:17:27.981
0.095,12/05/2020 18:17:28.481
0.093,12/05/2020 18:17:28.981
0.095,12/05/2020 18:17:29.481
0.082,12/05/2020 18:17:29.981
0.072,12/05/2020 18:17:30.481
0.074,12/05/2020 18:17:30.981
0.082,12/05/2020 18:17:31.481
0.089,12/05/2020 18:17:31.981
0.095,12/05/2020 18:17:32.481
0.091,12/05/2020 18:17:32.981
0.086,12/05/2020 18:17:33.481
0.091,12/05/2020 18:17:33.981
0.087,12/05/2020 18:17:34.481
0.091,12/05/2020 18:17:34.981
0.098,12/05/2020 18:17:35.481
0.083,12/05/2020 18:17:35.981
0.087,12/05/2020 18:17:36.481
0.087,12/05/2020 18:17:36.981
0.089,12/05/2020 18:17:37.481
0.087,12/05/2020 18:17:37.981
0.088,12/05/2020 18:17:38.481
0.089,12/05/2020 18:17:38.981
0.087,12/05/2020 18:17:39.481
0.084,12/05/2020 18:17:39.981
0.086,12/05/2020 18:17:40.481
0.094,12/05/2020 18:17:40.981
0.095,12/05/2020 18:17:41.481
0.093,12/05/2020 18:17:41.981
0.093,12/05/2020 18:17:42.481
0.092,12/05/2020 18:17:42.981
0.096,12/05/2020 18:17:43.481
0.087,12/05/2020 18:17:43.981
0.080,12/05/2020 18:17:44.481
0.083,12/05/2020 18:17:44.981
0.086,12/05/2020 18:17:45.481
0.088,12/05/2020 18:17:45.981
0.088,12/05/2020 18:17:46.481
0.091,12/05/2020 18:17:46.981
0.093,12/05/2020 18:17:47.481
0.094,12/05/2020 18:17:47.981
0.083,12/05/2020 18:17:48.481
0.083,12/05/2020 18:17:48.981
0.084,12/05/2020 18:17:49.481
0.088,12/05/2020 18:17:49.981
0.095,12/05/2020 18:17:50.481
0.094,12/05/2020 18:17:50.981
0.090,12/05/2020 18:17:51.481
0.089,12/05/2020 18:17:51.981
0.093,12/05/2020 18:17:52.481
0.083,12/05/2020 18:17:52.981
0.086,12/05/2020 18:17:53.481
0.092,12/05/2020 18:17:53.981
0.086,12/05/2020 18:17:54.481
0.092,12/05/2020 18:17:54.981
0.092,12/05/2020 18:17:55.481
0.089,12/05/2020 18:17:55.981
0.092,12/05/2020 18:17:56.481
0.080,12/05/2020 18:17:56.981
0.092,12/05/2020 18:17:57.481
0.084,12/05/2020 18:17:57.981
0.092,12/05/2020 18:17:58.481
0.090,12/05/2020 18:17:58.981
0.091,12/05/2020 18:17:59.481
0.088,12/05/2020 18:17:59.981
0.072,12/05/2020 18:18:00.481
0.090,12/05/2020 18:18:00.981
0.085,12/05/2020 18:18:01.481
0.089,12/05/2020 18:18:01.981
0.086,12/05/2020 18:18:02.481
0.088,12/05/2020 18:18:02.981
0.091,12/05/2020 18:18:03.481
0.091,12/05/2020 18:18:03.981
0.092,12/05/2020 18:18:04.481
0.088,12/05/2020 18:18:04.981
0.085,12/05/2020 18:18:05.481
0.086,12/05/2020 18:18:05.981
0.082,12/05/2020 18:18:06.481
0.082,12/05/2020 18:18:06.981
0.087,12/05/2020 18:18:07.481
0.087,12/05/2020 18:18:07.981
0.067,12/05/2020 18:18:08.481
0.085,12/05/2020 18:18:08.981
0.092,12/05/2020 18:18:09.481
0.079,12/05/2020 18:18:09.981
0.088,12/05/2020 18:18:10.481
0.089,12/05/2020 18:18:10.981
0.091,12/05/2020 18:18:11.481
0.080,12/05/2020 18:18:11.981
0.091,12/05/2020 18:18:12.481
0.093,12/05/2020 18:18:12.981
0.086,12/05/2020 18:18:13.481
0.080,12/05/2020 18:18:13.981
0.086,12/05/2020 18:18:14.481
0.084,12/05/2020 18:18:14.981
0.087,12/05/2020 18:18:15.481
0.087,12/05/2020 18:18:15.981
0.083,12/05/2020 18:18:16.481
0.091,12/05/2020 18:18:16.981
0.089,12/05/2020 18:18:17.481
0.091,12/05/2020 18:18:17.981
0.086,12/05/2020 18:18:18.481
0.090,12/05/2020 18:18:18.981
0.083,12/05/2020 18:18:19.481
0.086,12/05/2020 18:18:19.981
0.092,12/05/2020 18:18:20.481
0.088,12/05/2020 18:18:20.981
0.090,12/05/2020 18:18:21.481
0.089,12/05/2020 18:18:21.981
0.087,12/05/2020 18:18:22.481
0.089,12/05/2020 18:18:22.981
0.084,12/05/2020 18:18:23.481
0.090,12/05/2020 18:18:23.981
0.083,12/05/2020 18:18:24.481
0.089,12/05/2020 18:18:24.981
0.089,12/05/2020 18:18:25.481
0.087,12/05/2020 18:18:25.981
0.086,12/05/2020 18:18:26.481
0.081,12/05/2020 18:18:26.981
0.089,12/05/2020 18:18:27.481
0.090,12/05/2020 18:18:27.981
0.088,12/05/2020 18:18:28.481
0.094,12/05/2020 18:18:28.981
0.089,12/05/2020 18:18:29.481
0.094,12/05/2020 18:18:29.981
0.076,12/05/2020 18:18:30.481
0.070,12/05/2020 18:18:30.981
0.078,12/05/2020 18:18:31.481
0.087,12/05/2020 18:18:31.981
0.092,12/05/2020 18:18:32.481
0.088,12/05/2020 18:18:32.981
0.083,12/05/2020 18:18:33.481
0.091,12/05/2020 18:18:33.981
0.091,12/05/2020 18:18:34.481
0.096,12/05/2020 18:18:34.981
0.093,12/05/2020 18:18:35.481
0.087,12/05/2020 18:18:35.981
0.084,12/05/2020 18:18:36.481
0.092,12/05/2020 18:18:36.981
0.084,12/05/2020 18:18:37.481
0.088,12/05/2020 18:18:37.981
0.070,12/05/2020 18:18:38.481
0.087,12/05/2020 18:18:38.981
0.091,12/05/2020 18:18:39.481
0.084,12/05/2020 18:18:39.981
0.087,12/05/2020 18:18:40.481
0.102,12/05/2020 18:18:40.981
0.081,12/05/2020 18:18:41.481
0.085,12/05/2020 18:18:41.981
0.087,12/05/2020 18:18:42.481
0.085,12/05/2020 18:18:42.981
0.088,12/05/2020 18:18:43.481
0.085,12/05/2020 18:18:43.981
0.089,12/05/2020 18:18:44.481
0.089,12/05/2020 18:18:44.981
0.081,12/05/2020 18:18:45.481
0.086,12/05/2020 18:18:45.981
0.086,12/05/2020 18:18:46.481
0.088,12/05/2020 18:18:46.981
0.096,12/05/2020 18:18:47.481
0.086,12/05/2020 18:18:47.981
0.080,12/05/2020 18:18:48.481
0.089,12/05/2020 18:18:48.981
0.090,12/05/2020 18:18:49.481
0.087,12/05/2020 18:18:49.981
0.089,12/05/2020 18:18:50.481
0.087,12/05/2020 18:18:50.981
0.091,12/05/2020 18:18:51.481
0.090,12/05/2020 18:18:51.981
0.089,12/05/2020 18:18:52.481
0.083,12/05/2020 18:18:52.981
0.089,12/05/2020 18:18:53.481
0.082,12/05/2020 18:18:53.981
0.086,12/05/2020 18:18:54.481
0.091,12/05/2020 18:18:54.981
0.087,12/05/2020 18:18:55.481
0.086,12/05/2020 18:18:55.981
0.092,12/05/2020 18:18:56.481
0.083,12/05/2020 18:18:56.981
0.092,12/05/2020 18:18:57.481
0.090,12/05/2020 18:18:57.981
0.091,12/05/2020 18:18:58.481
0.088,12/05/2020 18:18:58.981
0.085,12/05/2020 18:18:59.481
0.071,12/05/2020 18:18:59.981
0.086,12/05/2020 18:19:00.481
0.081,12/05/2020 18:19:00.981
0.083,12/05/2020 18:19:01.481
0.085,12/05/2020 18:19:01.981
0.089,12/05/2020 18:19:02.481
0.083,12/05/2020 18:19:02.981
0.092,12/05/2020 18:19:03.481
0.085,12/05/2020 18:19:03.981
0.086,12/05/2020 18:19:04.481
0.088,12/05/2020 18:19:04.981
0.078,12/05/2020 18:19:05.481
0.087,12/05/2020 18:19:05.981
0.084,12/05/2020 18:19:06.481
0.091,12/05/2020 18:19:06.981
0.087,12/05/2020 18:19:07.481
0.084,12/05/2020 18:19:07.981
0.092,12/05/2020 18:19:08.481
0.083,12/05/2020 18:19:08.981
0.087,12/05/2020 18:19:09.481
0.074,12/05/2020 18:19:09.981
0.083,12/05/2020 18:19:10.481
0.081,12/05/2020 18:19:10.981
0.097,12/05/2020 18:19:11.481
0.089,12/05/2020 18:19:11.981
0.093,12/05/2020 18:19:12.481
0.083,12/05/2020 18:19:12.981
0.087,12/05/2020 18:19:13.481
0.085,12/05/2020 18:19:13.981
0.088,12/05/2020 18:19:14.481
0.088,12/05/2020 18:19:14.981
0.087,12/05/2020 18:19:15.481
0.094,12/05/2020 18:19:15.981
0.082,12/05/2020 18:19:16.481
0.086,12/05/2020 18:19:16.981
0.079,12/05/2020 18:19:17.481
0.076,12/05/2020 18:19:17.981
0.077,12/05/2020 18:19:18.481
0.090,12/05/2020 18:19:18.981
0.084,12/05/2020 18:19:19.481
0.087,12/05/2020 18:19:19.981
0.091,12/05/2020 18:19:20.481
0.089,12/05/2020 18:19:20.981
0.067,12/05/2020 18:19:21.481
0.087,12/05/2020 18:19:21.981
0.084,12/05/2020 18:19:22.481
0.083,12/05/2020 18:19:22.981
0.082,12/05/2020 18:19:23.481
0.089,12/05/2020 18:19:23.981
0.089,12/05/2020 18:19:24.481
0.086,12/05/2020 18:19:24.981
0.091,12/05/2020 18:19:25.481
0.087,12/05/2020 18:19:25.981
0.082,12/05/2020 18:19:26.481
0.084,12/05/2020 18:19:26.981
0.089,12/05/2020 18:19:27.481
0.082,12/05/2020 18:19:27.981
0.084,12/05/2020 18:19:28.481
0.085,12/05/2020 18:19:28.981
0.080,12/05/2020 18:19:29.481
0.086,12/05/2020 18:19:29.981
0.089,12/05/2020 18:19:30.481
0.073,12/05/2020 18:19:30.981
0.090,12/05/2020 18:19:31.481
0.083,12/05/2020 18:19:31.981
0.084,12/05/2020 18:19:32.481
0.085,12/05/2020 18:19:32.981
0.096,12/05/2020 18:19:33.481
0.085,12/05/2020 18:19:33.981
0.086,12/05/2020 18:19:34.481
0.088,12/05/2020 18:19:34.981
0.081,12/05/2020 18:19:35.481
0.083,12/05/2020 18:19:35.981
0.087,12/05/2020 18:19:36.481
0.081,12/05/2020 18:19:36.981
0.088,12/05/2020 18:19:37.481
0.093,12/05/2020 18:19:37.981
0.085,12/05/2020 18:19:38.481
0.089,12/05/2020 18:19:38.981
0.081,12/05/2020 18:19:39.481
0.083,12/05/2020 18:19:39.981
0.086,12/05/2020 18:19:40.481
0.067,12/05/2020 18:19:40.981
0.085,12/05/2020 18:19:41.481
0.097,12/05/2020 18:19:41.981
0.088,12/05/2020 18:19:42.481
0.092,12/05/2020 18:19:42.981
0.094,12/05/2020 18:19:43.481
0.082,12/05/2020 18:19:43.981
0.093,12/05/2020 18:19:44.481
0.096,12/05/2020 18:19:44.981
0.084,12/05/2020 18:19:45.481
0.080,12/05/2020 18:19:45.981
0.083,12/05/2020 18:19:46.481
0.093,12/05/2020 18:19:46.981
0.088,12/05/2020 18:19:47.481
0.084,12/05/2020 18:19:47.981
0.087,12/05/2020 18:19:48.481
0.089,12/05/2020 18:19:48.981
0.092,12/05/2020 18:19:49.481
0.081,12/05/2020 18:19:49.981
0.083,12/05/2020 18:19:50.481
0.092,12/05/2020 18:19:50.981
0.083,12/05/2020 18:19:51.481
0.086,12/05/2020 18:19:51.981
0.077,12/05/2020 18:19:52.481
0.088,12/05/2020 18:19:52.981
0.098,12/05/2020 18:19:53.481
0.090,12/05/2020 18:19:53.981
0.091,12/05/2020 18:19:54.481
0.090,12/05/2020 18:19:54.981
0.066,12/05/2020 18:19:55.481
0.067,12/05/2020 18:19:55.981
0.082,12/05/2020 18:19:56.481
0.084,12/05/2020 18:19:56.981
0.087,12/05/2020 18:19:57.481
0.085,12/05/2020 18:19:57.981
0.090,12/05/2020 18:19:58.481
0.088,12/05/2020 18:19:58.981
0.085,12/05/2020 18:19:59.481
0.087,12/05/2020 18:19:59.981
0.088,12/05/2020 18:20:00.481
0.091,12/05/2020 18:20:00.981
0.074,12/05/2020 18:20:01.481
0.089,12/05/2020 18:20:01.981
0.087,12/05/2020 18:20:02.481
0.093,12/05/2020 18:20:02.981
0.097,12/05/2020 18:20:03.481
0.090,12/05/2020 18:20:03.981
0.092,12/05/2020 18:20:04.481
0.083,12/05/2020 18:20:04.981
0.081,12/05/2020 18:20:05.481
0.087,12/05/2020 18:20:05.981
0.093,12/05/2020 18:20:06.481
0.094,12/05/2020 18:20:06.981
0.089,12/05/2020 18:20:07.481
0.088,12/05/2020 18:20:07.981
0.085,12/05/2020 18:20:08.481
0.093,12/05/2020 18:20:08.981
0.071,12/05/2020 18:20:09.481
0.095,12/05/2020 18:20:09.981
0.090,12/05/2020 18:20:10.481
0.088,12/05/2020 18:20:10.981
0.083,12/05/2020 18:20:11.481
0.088,12/05/2020 18:20:11.981
0.091,12/05/2020 18:20:12.481
0.085,12/05/2020 18:20:12.981
0.086,12/05/2020 18:20:13.481
0.079,12/05/2020 18:20:13.981
0.083,12/05/2020 18:20:14.481
0.089,12/05/2020 18:20:14.981
0.070,12/05/2020 18:20:15.481
0.086,12/05/2020 18:20:15.981
0.091,12/05/2020 18:20:16.481
0.086,12/05/2020 18:20:16.981
0.089,12/05/2020 18:20:17.481
0.081,12/05/2020 18:20:17.981
0.085,12/05/2020 18:20:18.481
0.086,12/05/2020 18:20:18.981
0.095,12/05/2020 18:20:19.481
0.080,12/05/2020 18:20:19.981
0.093,12/05/2020 18:20:20.481
0.095,12/05/2020 18:20:20.981
0.090,12/05/2020 18:20:21.481
0.083,12/05/2020 18:20:21.981
0.086,12/05/2020 18:20:22.481
0.088,12/05/2020 18:20:22.981
0.087,12/05/2020 18:20:23.481
0.090,12/05/2020 18:20:23.981
0.091,12/05/2020 18:20:24.481
0.092,12/05/2020 18:20:24.981
0.072,12/05/2020 18:20:25.481
0.089,12/05/2020 18:20:25.981
0.090,12/05/2020 18:20:26.481
0.080,12/05/2020 18:20:26.981
0.089,12/05/2020 18:20:27.481
0.087,12/05/2020 18:20:27.981
0.091,12/05/2020 18:20:28.481
0.090,12/05/2020 18:20:28.981
0.088,12/05/2020 18:20:29.481
0.090,12/05/2020 18:20:29.981
0.083,12/05/2020 18:20:30.481
0.076,12/05/2020 18:20:30.981
0.089,12/05/2020 18:20:31.481
0.091,12/05/2020 18:20:31.981
0.097,12/05/2020 18:20:32.481
0.090,12/05/2020 18:20:32.981
0.098,12/05/2020 18:20:33.481
0.100,12/05/2020 18:20:33.981
0.093,12/05/2020 18:20:34.481
0.087,12/05/2020 18:20:34.981
0.091,12/05/2020 18:20:35.481
0.086,12/05/2020 18:20:35.981
0.087,12/05/2020 18:20:36.481
0.085,12/05/2020 18:20:36.981
0.097,12/05/2020 18:20:37.481
0.075,12/05/2020 18:20:37.981
0.088,12/05/2020 18:20:38.481
0.087,12/05/2020 18:20:38.981
0.082,12/05/2020 18:20:39.481
0.090,12/05/2020 18:20:39.981
0.091,12/05/2020 18:20:40.481
0.089,12/05/2020 18:20:40.981
0.074,12/05/2020 18:20:41.481
0.089,12/05/2020 18:20:41.981
0.085,12/05/2020 18:20:42.481
0.087,12/05/2020 18:20:42.981
0.082,12/05/2020 18:20:43.481
0.091,12/05/2020 18:20:43.981
0.088,12/05/2020 18:20:44.481
0.087,12/05/2020 18:20:44.981
0.095,12/05/2020 18:20:45.481
0.089,12/05/2020 18:20:45.981
0.085,12/05/2020 18:20:46.481
0.091,12/05/2020 18:20:46.981
0.086,12/05/2020 18:20:47.481
0.085,12/05/2020 18:20:47.981
0.089,12/05/2020 18:20:48.481
0.088,12/05/2020 18:20:48.981
0.093,12/05/2020 18:20:49.481
0.086,12/05/2020 18:20:49.981
0.084,12/05/2020 18:20:50.481
0.084,12/05/2020 18:20:50.981
0.083,12/05/2020 18:20:51.481
0.082,12/05/2020 18:20:51.981
0.080,12/05/2020 18:20:52.481
0.090,12/05/2020 18:20:52.981
0.087,12/05/2020 18:20:53.481
0.090,12/05/2020 18:20:53.981
0.086,12/05/2020 18:20:54.481
0.093,12/05/2020 18:20:54.981
0.079,12/05/2020 18:20:55.481
0.070,12/05/2020 18:20:55.981
0.086,12/05/2020 18:20:56.481
0.092,12/05/2020 18:20:56.981
0.088,12/05/2020 18:20:57.481
0.084,12/05/2020 18:20:57.981
0.092,12/05/2020 18:20:58.481
0.091,12/05/2020 18:20:58.981
0.072,12/05/2020 18:20:59.481
0.091,12/05/2020 18:20:59.981
0.070,12/05/2020 18:21:00.481
0.070,12/05/2020 18:21:00.981
0.073,12/05/2020 18:21:01.481
0.088,12/05/2020 18:21:01.981
0.080,12/05/2020 18:21:02.481
0.088,12/05/2020 18:21:02.981
0.088,12/05/2020 18:21:03.481
0.091,12/05/2020 18:21:03.981
0.088,12/05/2020 18:21:04.481
0.092,12/05/2020 18:21:04.981
0.092,12/05/2020 18:21:05.481
0.098,12/05/2020 18:21:05.981
0.097,12/05/2020 18:21:06.481
0.096,12/05/2020 18:21:06.981
0.097,12/05/2020 18:21:07.481
0.092,12/05/2020 18:21:07.981
0.097,12/05/2020 18:21:08.481
0.088,12/05/2020 18:21:08.981
0.081,12/05/2020 18:21:09.481
0.094,12/05/2020 18:21:09.981
0.089,12/05/2020 18:21:10.481
0.084,12/05/2020 18:21:10.981
0.092,12/05/2020 18:21:11.481
0.093,12/05/2020 18:21:11.981
0.085,12/05/2020 18:21:12.481
0.099,12/05/2020 18:21:12.981
0.085,12/05/2020 18:21:13.481
0.090,12/05/2020 18:21:13.981
0.091,12/05/2020 18:21:14.481
0.090,12/05/2020 18:21:14.981
0.090,12/05/2020 18:21:15.481
0.091,12/05/2020 18:21:15.981
0.086,12/05/2020 18:21:16.481
0.095,12/05/2020 18:21:16.981
0.079,12/05/2020 18:21:17.481
0.082,12/05/2020 18:21:17.981
0.094,12/05/2020 18:21:18.481
0.084,12/05/2020 18:21:18.981
0.093,12/05/2020 18:21:19.481
0.087,12/05/2020 18:21:19.981
0.086,12/05/2020 18:21:20.481
0.093,12/05/2020 18:21:20.981
0.090,12/05/2020 18:21:21.481
0.084,12/05/2020 18:21:21.981
0.086,12/05/2020 18:21:22.481
0.088,12/05/2020 18:21:22.981
0.087,12/05/2020 18:21:23.481
0.096,12/05/2020 18:21:23.981
0.084,12/05/2020 18:21:24.481
0.090,12/05/2020 18:21:24.981
0.092,12/05/2020 18:21:25.481
0.065,12/05/2020 18:21:25.981
0.081,12/05/2020 18:21:26.481
0.093,12/05/2020 18:21:26.981
0.090,12/05/2020 18:21:27.481
0.093,12/05/2020 18:21:27.981
0.093,12/05/2020 18:21:28.481
0.089,12/05/2020 18:21:28.981
0.089,12/05/2020 18:21:29.481
0.093,12/05/2020 18:21:29.981
0.074,12/05/2020 18:21:30.481
0.099,12/05/2020 18:21:30.981
0.089,12/05/2020 18:21:31.481
0.083,12/05/2020 18:21:31.981
0.078,12/05/2020 18:21:32.481
0.075,12/05/2020 18:21:32.981
0.066,12/05/2020 18:21:33.481
0.069,12/05/2020 18:21:33.981
0.087,12/05/2020 18:21:34.481
0.075,12/05/2020 18:21:34.981
0.075,12/05/2020 18:21:35.481
0.089,12/05/2020 18:21:35.981
0.084,12/05/2020 18:21:36.481
0.089,12/05/2020 18:21:36.981
0.088,12/05/2020 18:21:37.481
0.090,12/05/2020 18:21:37.981
0.092,12/05/2020 18:21:38.481
0.085,12/05/2020 18:21:38.981
0.083,12/05/2020 18:21:39.481
0.095,12/05/2020 18:21:39.981
0.089,12/05/2020 18:21:40.481
0.080,12/05/2020 18:21:40.981
0.067,12/05/2020 18:21:41.481
0.086,12/05/2020 18:21:41.981
0.091,12/05/2020 18:21:42.481
0.087,12/05/2020 18:21:42.981
0.079,12/05/2020 18:21:43.481
0.088,12/05/2020 18:21:43.981
0.092,12/05/2020 18:21:44.481
0.085,12/05/2020 18:21:44.981
0.085,12/05/2020 18:21:45.481
0.092,12/05/2020 18:21:45.981
0.068,12/05/2020 18:21:46.481
0.093,12/05/2020 18:21:46.981
0.085,12/05/2020 18:21:47.481
0.090,12/05/2020 18:21:47.981
0.089,12/05/2020 18:21:48.481
0.090,12/05/2020 18:21:48.981
0.074,12/05/2020 18:21:49.481
0.090,12/05/2020 18:21:49.981
0.093,12/05/2020 18:21:50.481
0.087,12/05/2020 18:21:50.981
0.088,12/05/2020 18:21:51.481
0.068,12/05/2020 18:21:51.981
0.088,12/05/2020 18:21:52.481
0.090,12/05/2020 18:21:52.981
0.085,12/05/2020 18:21:53.481
0.088,12/05/2020 18:21:53.981
0.089,12/05/2020 18:21:54.481
0.089,12/05/2020 18:21:54.981
0.087,12/05/2020 18:21:55.481
0.068,12/05/2020 18:21:55.981
0.084,12/05/2020 18:21:56.481
0.082,12/05/2020 18:21:56.981
0.082,12/05/2020 18:21:57.481
0.083,12/05/2020 18:21:57.981
0.089,12/05/2020 18:21:58.481
0.091,12/05/2020 18:21:58.981
0.087,12/05/2020 18:21:59.481
0.091,12/05/2020 18:21:59.981
0.085,12/05/2020 18:22:00.481
0.088,12/05/2020 18:22:00.981
0.086,12/05/2020 18:22:01.481
0.096,12/05/2020 18:22:01.981
0.086,12/05/2020 18:22:02.481
0.088,12/05/2020 18:22:02.981
0.086,12/05/2020 18:22:03.481
0.089,12/05/2020 18:22:03.981
0.081,12/05/2020 18:22:04.481
0.093,12/05/2020 18:22:04.981
0.096,12/05/2020 18:22:05.481
0.094,12/05/2020 18:22:05.981
0.078,12/05/2020 18:22:06.481
0.089,12/05/2020 18:22:06.981
0.098,12/05/2020 18:22:07.481
0.086,12/05/2020 18:22:07.981
0.077,12/05/2020 18:22:08.481
0.088,12/05/2020 18:22:08.981
0.087,12/05/2020 18:22:09.481
0.093,12/05/2020 18:22:09.981
0.090,12/05/2020 18:22:10.481
0.086,12/05/2020 18:22:10.981
0.066,12/05/2020 18:22:11.481
0.095,12/05/2020 18:22:11.981
0.087,12/05/2020 18:22:12.481
0.084,12/05/2020 18:22:12.981
0.082,12/05/2020 18:22:13.481
0.090,12/05/2020 18:22:13.981
0.091,12/05/2020 18:22:14.481
0.090,12/05/2020 18:22:14.981
0.086,12/05/2020 18:22:15.481
0.091,12/05/2020 18:22:15.981
0.086,12/05/2020 18:22:16.481
0.089,12/05/2020 18:22:16.981
0.081,12/05/2020 18:22:17.481
0.090,12/05/2020 18:22:17.981
0.089,12/05/2020 18:22:18.481
0.091,12/05/2020 18:22:18.981
0.090,12/05/2020 18:22:19.481
0.089,12/05/2020 18:22:19.981
0.088,12/05/2020 18:22:20.481
0.093,12/05/2020 18:22:20.981
0.090,12/05/2020 18:22:21.481
0.086,12/05/2020 18:22:21.981
0.089,12/05/2020 18:22:22.481
0.088,12/05/2020 18:22:22.981
0.097,12/05/2020 18:22:23.481
0.092,12/05/2020 18:22:23.981
0.087,12/05/2020 18:22:24.481
0.092,12/05/2020 18:22:24.981
0.090,12/05/2020 18:22:25.481
0.080,12/05/2020 18:22:25.981
0.094,12/05/2020 18:22:26.481
0.093,12/05/2020 18:22:26.981
0.087,12/05/2020 18:22:27.481
0.094,12/05/2020 18:22:27.981
0.091,12/05/2020 18:22:28.481
0.091,12/05/2020 18:22:28.981
0.090,12/05/2020 18:22:29.481
0.089,12/05/2020 18:22:29.981
0.076,12/05/2020 18:22:30.481
0.093,12/05/2020 18:22:30.981
0.094,12/05/2020 18:22:31.481
0.086,12/05/2020 18:22:31.981
0.096,12/05/2020 18:22:32.481
0.092,12/05/2020 18:22:32.981
0.092,12/05/2020 18:22:33.481
0.096,12/05/2020 18:22:33.981
0.087,12/05/2020 18:22:34.481
0.084,12/05/2020 18:22:34.981
0.094,12/05/2020 18:22:35.481
0.082,12/05/2020 18:22:35.981
0.088,12/05/2020 18:22:36.481
0.086,12/05/2020 18:22:36.981
0.096,12/05/2020 18:22:37.481
0.089,12/05/2020 18:22:37.981
0.085,12/05/2020 18:22:38.481
0.081,12/05/2020 18:22:38.981
0.091,12/05/2020 18:22:39.481
0.093,12/05/2020 18:22:39.981
0.094,12/05/2020 18:22:40.481
0.090,12/05/2020 18:22:40.981
0.066,12/05/2020 18:22:41.481
0.086,12/05/2020 18:22:41.981
0.094,12/05/2020 18:22:42.481
0.079,12/05/2020 18:22:42.981
0.092,12/05/2020 18:22:43.481
0.091,12/05/2020 18:22:43.981
0.097,12/05/2020 18:22:44.481
