ValoresRms,Tempo
0.091,12/05/2020 18:13:57.040
0.082,12/05/2020 18:13:57.540
0.085,12/05/2020 18:13:58.040
0.086,12/05/2020 18:13:58.540
0.088,12/05/2020 18:13:59.040
0.088,12/05/2020 18:13:59.540
0.070,12/05/2020 18:14:00.040
0.087,12/05/2020 18:14:00.540
0.086,12/05/2020 18:14:01.040
0.092,12/05/2020 18:14:01.540
0.087,12/05/2020 18:14:02.040
0.090,12/05/2020 18:14:02.540
0.090,12/05/2020 18:14:03.040
0.092,12/05/2020 18:14:03.540
0.091,12/05/2020 18:14:04.040
0.085,12/05/2020 18:14:04.540
0.087,12/05/2020 18:14:05.040
0.088,12/05/2020 18:14:05.540
0.085,12/05/2020 18:14:06.040
0.079,12/05/2020 18:14:06.540
0.094,12/05/2020 18:14:07.040
0.078,12/05/2020 18:14:07.540
0.070,12/05/2020 18:14:08.040
0.087,12/05/2020 18:14:08.540
0.086,12/05/2020 18:14:09.040
0.087,12/05/2020 18:14:09.540
0.089,12/05/2020 18:14:10.040
0.093,12/05/2020 18:14:10.540
0.081,12/05/2020 18:14:11.040
0.091,12/05/2020 18:14:11.540
0.096,12/05/2020 18:14:12.040
0.092,12/05/2020 18:14:12.540
0.086,12/05/2020 18:14:13.040
0.098,12/05/2020 18:14:13.540
0.089,12/05/2020 18:14:14.040
0.088,12/05/2020 18:14:14.540
0.083,12/05/2020 18:14:15.040
0.074,12/05/2020 18:14:15.540
0.088,12/05/2020 18:14:16.040
0.087,12/05/2020 18:14:16.540
0.089,12/05/2020 18:14:17.040
0.086,12/05/2020 18:14:17.540
0.089,12/05/2020 18:14:18.040
0.092,12/05/2020 18:14:18.540
0.086,12/05/2020 18:14:19.040
0.078,12/05/2020 18:14:19.540
0.080,12/05/2020 18:14:20.040
0.072,12/05/2020 18:14:20.540
0.091,12/05/2020 18:14:21.040
0.085,12/05/2020 18:14:21.540
0.085,12/05/2020 18:14:22.040
0.080,12/05/2020 18:14:22.540
0.089,12/05/2020 18:14:23.040
0.081,12/05/2020 18:14:23.540
0.085,12/05/2020 18:14:24.040
0.086,12/05/2020 18:14:24.540
0.086,12/05/2020 18:14:25.040
0.083,12/05/2020 18:14:25.540
0.086,12/05/2020 18:14:26.040
0.087,12/05/2020 18:14:26.540
0.088,12/05/2020 18:14:27.040
0.084,12/05/2020 18:14:27.540
0.082,12/05/2020 18:14:28.040
0.077,12/05/2020 18:14:28.540
0.091,12/05/2020 18:14:29.040
0.089,12/05/2020 18:14:29.540
0.092,12/05/2020 18:14:30.040
0.091,12/05/2020 18:14:30.540
0.088,12/05/2020 18:14:31.040
0.086,12/05/2020 18:14:31.540
0.082,12/05/2020 18:14:32.040
0.077,12/05/2020 18:14:32.540
0.086,12/05/2020 18:14:33.040
0.086,12/05/2020 18:14:33.540
0.090,12/05/2020 18:14:34.040
0.083,12/05/2020 18:14:34.540
0.084,12/05/2020 18:14:35.040
0.089,12/05/2020 18:14:35.540
0.087,12/05/2020 18:14:36.040
0.063,12/05/2020 18:14:36.540
0.085,12/05/2020 18:14:37.040
0.082,12/05/2020 18:14:37.540
0.093,12/05/2020 18:14:38.040
0.086,12/05/2020 18:14:38.540
0.089,12/05/2020 18:14:39.040
0.068,12/05/2020 18:14:39.540
0.090,12/05/2020 18:14:40.040
